0.4767,0.5178,0.5532,0.5991,0.6491,0.7071,0.7666,0.8142,0.8737,0.9309,0.9905,1.042,1.0952,1.1379,1.183,1.2256,1.2619,1.2973,1.3351,1.3666,1.3972,1.4286,1.4592,1.4857,1.5115,1.5429,1.5671,1.5928,1.6218,1.6476,1.6693,1.7007,1.7265,1.7579,1.7837,1.8127,1.8433,1.8698,1.9053,1.9359,1.9648,2.0003,2.0341,2.0671,2.0913,2.1243,2.1557,2.1839,2.2145,2.241,2.2708
0.4945,0.5396,0.5798,0.6273,0.6845,0.7417,0.7948,0.8424,0.8971,0.9527,1.0075,1.0574,1.1049,1.146,1.1887,1.2297,1.2652,1.299,1.332,1.3658,1.394,1.423,1.4544,1.4778,1.5043,1.5357,1.5599,1.5881,1.6147,1.6404,1.667,1.6936,1.7194,1.7459,1.7749,1.8031,1.8345,1.8555,1.8941,1.9231,1.9489,1.9827,2.0133,2.0471,2.0753,2.1019,2.1333,2.1615,2.1904,2.2162,2.2452
0.5226,0.5701,0.6128,0.6579,0.7151,0.7674,0.8286,0.8737,0.9285,0.9817,1.0356,1.0839,1.129,1.1693,1.2096,1.2482,1.2836,1.3167,1.3505,1.3819,1.4101,1.4391,1.4672,1.4938,1.5204,1.5486,1.5752,1.6009,1.6267,1.6557,1.6798,1.7056,1.7338,1.7604,1.7894,1.8176,1.8417,1.8771,1.9037,1.9319,1.9601,1.9939,2.0221,2.0535,2.0801,2.1059,2.1373,2.1638,2.192,2.2178,2.2468
0.5388,0.5911,0.6298,0.6797,0.7393,0.794,0.8496,0.8947,0.9495,1.0026,1.0549,1.1,1.1451,1.1838,1.2241,1.2627,1.2933,1.3295,1.3626,1.394,1.4222,1.4511,1.4777,1.5067,1.5301,1.5615,1.588,1.6122,1.6404,1.667,1.6903,1.7193,1.7427,1.7741,1.7998,1.8288,1.8522,1.8836,1.9142,1.9432,1.9689,1.9979,2.0309,2.0599,2.0865,2.1131,2.1413,2.1678,2.1968,2.2226,2.2492
0.5581,0.6104,0.6555,0.6998,0.7618,0.8174,0.8697,0.9172,0.9696,1.0187,1.0718,1.1169,1.162,1.2007,1.2385,1.2772,1.311,1.3416,1.373,1.406,1.435,1.4632,1.4922,1.5163,1.5421,1.5735,1.6001,1.6234,1.6524,1.679,1.7024,1.7313,1.7579,1.7861,1.8127,1.8417,1.8698,1.894,1.9246,1.9536,1.9802,2.0108,2.0373,2.0687,2.0945,2.1211,2.1493,2.1758,2.2048,2.2282,2.2564
0.5637,0.6137,0.6596,0.7071,0.7618,0.8166,0.877,0.9221,0.9776,1.0276,1.0799,1.1258,1.1661,1.2047,1.245,1.2812,1.3151,1.3481,1.3771,1.4109,1.4391,1.4681,1.4938,1.5228,1.547,1.5752,1.6017,1.6283,1.6565,1.6831,1.7088,1.7354,1.7612,1.7902,1.8167,1.8449,1.8707,1.8997,1.9311,1.9569,1.9834,2.014,2.043,2.072,2.0954,2.1219,2.1501,2.1767,2.2057,2.229,2.2572
0.5678,0.6153,0.6652,0.7135,0.7755,0.8262,0.8754,0.9309,0.9833,1.0332,1.0864,1.129,1.1701,1.2104,1.2482,1.2845,1.3175,1.3505,1.3811,1.4117,1.4399,1.4665,1.4971,1.5228,1.547,1.5776,1.6042,1.6299,1.6541,1.6831,1.7089,1.733,1.7636,1.7902,1.8184,1.8474,1.8731,1.8997,1.9303,1.9593,1.9851,2.0141,2.0423,2.0712,2.0946,2.1212,2.1502,2.1759,2.2017,2.2283,2.2541
0.5815,0.6362,0.6717,0.7272,0.7868,0.8432,0.8956,0.9415,0.9938,1.0453,1.0953,1.138,1.1815,1.2217,1.2571,1.2926,1.3264,1.357,1.3908,1.4222,1.448,1.477,1.5028,1.5318,1.5551,1.5865,1.6099,1.6389,1.6654,1.6912,1.7178,1.742,1.7726,1.8015,1.8273,1.8539,1.8773,1.9135,1.9401,1.9658,1.9916,2.023,2.0488,2.0754,2.1035,2.1301,2.1559,2.1841,2.2106,2.234,2.2606
0.5855,0.6386,0.6837,0.7344,0.7916,0.8423,0.9019,0.947,0.9994,1.0501,1.1024,1.1451,1.1878,1.2256,1.2643,1.2973,1.3287,1.3617,1.3931,1.4237,1.4527,1.4817,1.5099,1.534,1.5598,1.584,1.6146,1.6411,1.6693,1.6959,1.72,1.7482,1.7764,1.8022,1.8312,1.8569,1.8827,1.9141,1.9447,1.9689,1.9946,2.0236,2.0542,2.0784,2.1066,2.1331,2.1589,2.1855,2.2112,2.2354,2.2636
0.5911,0.6483,0.6861,0.7377,0.7924,0.8568,0.9068,0.9519,1.005,1.0549,1.1049,1.1508,1.191,1.2265,1.2667,1.3029,1.336,1.3674,1.398,1.427,1.4559,1.4841,1.5123,1.5365,1.563,1.592,1.6178,1.6444,1.6701,1.6991,1.7225,1.7515,1.7772,1.8062,1.832,1.861,1.8843,1.9206,1.9463,1.9729,1.9963,2.0277,2.0534,2.0824,2.1042,2.1324,2.1589,2.1847,2.2113,2.2346,2.2636
0.5943,0.6427,0.6877,0.7401,0.7997,0.8544,0.9092,0.9519,1.0042,1.0525,1.1049,1.15,1.191,1.2289,1.2676,1.3006,1.3336,1.365,1.398,1.4262,1.4552,1.4818,1.51,1.5365,1.5623,1.5865,1.6171,1.6436,1.6702,1.6984,1.7226,1.7507,1.7773,1.8055,1.8345,1.8611,1.8868,1.9134,1.9472,1.973,1.9972,2.0278,2.0543,2.0833,2.1043,2.1308,2.1598,2.1856,2.2122,2.2355,2.2621
0.5967,0.6467,0.699,0.7441,0.7989,0.8544,0.914,0.9567,1.009,1.0565,1.1089,1.1524,1.1942,1.2313,1.2716,1.3046,1.3384,1.3666,1.4004,1.4294,1.4576,1.4866,1.5147,1.5389,1.5647,1.5961,1.6194,1.646,1.675,1.7008,1.7249,1.7539,1.7805,1.8111,1.8377,1.8634,1.8876,1.9238,1.9504,1.9738,2.0003,2.0285,2.0575,2.0857,2.1098,2.134,2.1622,2.1864,2.2145,2.2339,2.2645
0.5951,0.6499,0.6902,0.7449,0.8029,0.8568,0.9092,0.9551,1.009,1.0566,1.1065,1.1516,1.1951,1.2305,1.2667,1.3022,1.3336,1.3666,1.398,1.4262,1.4552,1.4809,1.5123,1.5357,1.5623,1.5904,1.617,1.6428,1.6694,1.6951,1.7241,1.7499,1.7765,1.8055,1.8312,1.8602,1.8884,1.9101,1.944,1.9697,1.9963,2.0253,2.0535,2.0793,2.1058,2.13,2.1558,2.1815,2.2081,2.229,2.2597
0.6007,0.6555,0.6982,0.7481,0.8053,0.8552,0.9156,0.9599,1.0122,1.0605,1.1121,1.1531,1.1942,1.232,1.2699,1.3061,1.3391,1.3681,1.3971,1.4309,1.4567,1.4857,1.5114,1.5372,1.5638,1.5944,1.6185,1.6451,1.6741,1.6999,1.7264,1.7522,1.7804,1.807,1.8335,1.8617,1.8931,1.9221,1.9455,1.9744,1.9986,2.0268,2.0534,2.0823,2.1041,2.1323,2.1588,2.183,2.2112,2.2329,2.2611
0.6023,0.6547,0.6998,0.7497,0.8045,0.8576,0.9075,0.9583,1.0106,1.0613,1.1137,1.1539,1.195,1.2328,1.2715,1.3045,1.3383,1.3673,1.4003,1.4325,1.4583,1.4873,1.5131,1.5396,1.5654,1.5896,1.621,1.6467,1.6757,1.7015,1.7256,1.7522,1.7804,1.8094,1.8352,1.8641,1.8931,1.9173,1.9503,1.9745,2.0002,2.0292,2.055,2.084,2.1073,2.1315,2.1605,2.1838,2.2104,2.2345,2.2619
0.6016,0.6539,0.699,0.7465,0.802,0.8592,0.9091,0.9575,1.009,1.0541,1.1064,1.1523,1.1934,1.2288,1.2675,1.3037,1.3343,1.3657,1.3963,1.4277,1.4543,1.4825,1.5115,1.5356,1.5614,1.5904,1.6145,1.6435,1.6693,1.6959,1.7216,1.7506,1.7764,1.803,1.832,1.8601,1.8891,1.9173,1.9439,1.9697,1.9938,2.0252,2.051,2.0776,2.0993,2.1275,2.1541,2.1798,2.204,2.2273,2.2555
0.6007,0.6555,0.6957,0.7489,0.8101,0.856,0.9107,0.9558,1.0106,1.0581,1.1104,1.1531,1.1934,1.232,1.2699,1.3029,1.3343,1.3673,1.4003,1.4285,1.4551,1.4841,1.5098,1.5388,1.563,1.5912,1.6177,1.6443,1.6701,1.6966,1.7232,1.7514,1.778,1.8094,1.8327,1.8617,1.8859,1.9189,1.9479,1.972,1.9954,2.0268,2.055,2.0791,2.1049,2.129,2.1548,2.1814,2.2079,2.2313,2.2571
0.5983,0.6555,0.6917,0.7465,0.8069,0.856,0.9116,0.9567,1.009,1.0565,1.1073,1.1499,1.191,1.2296,1.2651,1.3013,1.3343,1.3633,1.3963,1.4253,1.4535,1.4817,1.5083,1.5348,1.5606,1.5896,1.613,1.6395,1.6661,1.6943,1.7152,1.7442,1.7756,1.8038,1.8296,1.8586,1.8868,1.9133,1.9439,1.9681,1.9939,2.0229,2.0486,2.0776,2.101,2.1251,2.1517,2.1775,2.204,2.2282,2.2532
0.6,0.6499,0.6958,0.7457,0.8053,0.8601,0.9124,0.9551,1.0082,1.0558,1.1081,1.1508,1.1911,1.2297,1.2675,1.303,1.336,1.365,1.3932,1.427,1.4528,1.4817,1.5099,1.5365,1.5599,1.5864,1.6154,1.6412,1.6702,1.6968,1.7201,1.7491,1.7757,1.8039,1.8296,1.8586,1.882,1.9174,1.9416,1.9705,1.9939,2.0229,2.0511,2.0752,2.101,2.1252,2.1509,2.1775,2.2033,2.2274,2.2532
0.5975,0.6475,0.6926,0.7449,0.7972,0.8544,0.9092,0.9551,1.0042,1.0517,1.1016,1.1467,1.187,1.2256,1.2635,1.2997,1.3327,1.3617,1.3923,1.4237,1.4495,1.4785,1.5043,1.5308,1.5566,1.5808,1.6114,1.6379,1.6669,1.6927,1.7169,1.745,1.7716,1.803,1.8288,1.8554,1.8795,1.9053,1.9391,1.9673,1.9915,2.0221,2.0462,2.072,2.0986,2.1219,2.1485,2.1743,2.2008,2.2226,2.2508
0.5976,0.6499,0.6926,0.7449,0.8045,0.8569,0.9116,0.9519,1.0075,1.0526,1.1049,1.1484,1.1887,1.2273,1.2652,1.299,1.3328,1.3642,1.3948,1.4238,1.452,1.481,1.5068,1.5333,1.5599,1.5881,1.6122,1.6404,1.6638,1.6936,1.7194,1.7435,1.7741,1.8023,1.8265,1.8571,1.8828,1.9118,1.94,1.9682,1.9923,2.0213,2.0495,2.0761,2.0994,2.1236,2.1445,2.1759,2.2017,2.2259,2.2516
0.6008,0.6539,0.699,0.7449,0.8045,0.8545,0.9092,0.9543,1.0042,1.0517,1.1049,1.15,1.1878,1.2265,1.2643,1.2982,1.332,1.3626,1.394,1.4246,1.4512,1.4777,1.5067,1.5325,1.5591,1.588,1.6114,1.6372,1.667,1.6927,1.7145,1.7402,1.7716,1.803,1.8288,1.8554,1.886,1.9101,1.9407,1.9673,1.9939,2.0197,2.0486,2.0752,2.0986,2.1203,2.1493,2.1727,2.1992,2.2234,2.2492
0.6,0.6507,0.6982,0.7506,0.8062,0.8513,0.9108,0.9535,1.0067,1.0542,1.1041,1.1468,1.1895,1.2257,1.2636,1.299,1.3328,1.3634,1.3948,1.423,1.4512,1.4802,1.506,1.5325,1.5591,1.5873,1.6139,1.6396,1.6662,1.692,1.7185,1.7451,1.7733,1.8023,1.8289,1.857,1.886,1.9078,1.9408,1.9666,1.9931,2.0189,2.0479,2.0761,2.1002,2.1212,2.1477,2.1735,2.2001,2.2242,2.2484
0.5984,0.6507,0.6966,0.7441,0.8037,0.8488,0.906,0.9487,1.0059,1.0518,1.1017,1.1468,1.1871,1.2257,1.2636,1.2974,1.3304,1.3594,1.3924,1.4214,1.448,1.4786,1.5027,1.5309,1.5551,1.5865,1.6123,1.6364,1.6622,1.6912,1.717,1.7435,1.7717,1.8007,1.8273,1.8555,1.8796,1.9078,1.9392,1.965,1.9916,2.0198,2.0463,2.0729,2.0963,2.1204,2.1462,2.1728,2.1985,2.2203,2.2461
0.5991,0.6442,0.6925,0.7425,0.7996,0.8471,0.9091,0.9494,1.0017,1.0493,1.0992,1.1443,1.1853,1.2208,1.2594,1.2949,1.3287,1.3569,1.3883,1.4197,1.4455,1.4736,1.5018,1.5284,1.5542,1.5831,1.6089,1.6355,1.6588,1.6894,1.7136,1.7418,1.77,1.7965,1.8247,1.8537,1.8819,1.9061,1.9391,1.9632,1.9866,2.0156,2.0438,2.0703,2.0937,2.1178,2.1444,2.1678,2.1944,2.2185,2.2435
0.5943,0.6418,0.6878,0.7401,0.7973,0.8472,0.9044,0.9479,0.9994,1.0469,1.0976,1.1403,1.1814,1.2192,1.2579,1.2941,1.3272,1.3553,1.3892,1.4182,1.4464,1.4729,1.4995,1.5277,1.5543,1.5825,1.6066,1.6348,1.6614,1.688,1.7137,1.7403,1.7669,1.7975,1.8241,1.8522,1.8812,1.9102,1.936,1.9626,1.9867,2.0149,2.0439,2.0697,2.0938,2.1156,2.1438,2.1679,2.1945,2.2179,2.2436
0.5936,0.6459,0.687,0.7393,0.7957,0.844,0.9036,0.9447,0.9994,1.0478,1.0953,1.1404,1.1838,1.2193,1.2547,1.2934,1.324,1.3554,1.386,1.4174,1.4432,1.4721,1.4979,1.5245,1.5503,1.5809,1.605,1.6308,1.6598,1.6855,1.7121,1.7379,1.7669,1.7935,1.8216,1.8482,1.8788,1.9078,1.932,1.9602,1.9867,2.0125,2.0415,2.0673,2.0914,2.1148,2.1413,2.1655,2.1913,2.213,2.2412
0.5935,0.6442,0.6901,0.7377,0.7973,0.852,0.9019,0.9454,0.9978,1.0453,1.0952,1.1411,1.1806,1.2192,1.2555,1.2917,1.3223,1.3537,1.3843,1.4157,1.4415,1.4681,1.4995,1.5228,1.5494,1.5784,1.6042,1.6299,1.6589,1.6847,1.7105,1.7362,1.7652,1.7918,1.8208,1.8466,1.878,1.9061,1.9327,1.9585,1.9826,2.0108,2.0398,2.0632,2.0849,2.1131,2.1397,2.1638,2.1896,2.213,2.2387
0.5903,0.6354,0.683,0.7329,0.7925,0.8456,0.8972,0.9383,0.9898,1.0397,1.0905,1.1331,1.1758,1.2137,1.2523,1.2854,1.3192,1.3498,1.3804,1.4118,1.4376,1.469,1.4947,1.5205,1.5463,1.5745,1.5986,1.6268,1.6534,1.6816,1.7009,1.7315,1.7605,1.7911,1.8153,1.8435,1.8725,1.899,1.9296,1.953,1.9796,2.0078,2.0311,2.0577,2.0859,2.1068,2.1358,2.1592,2.1833,2.2067,2.2357
0.5855,0.6427,0.6838,0.7345,0.7893,0.8457,0.8908,0.9383,0.9906,1.0414,1.0913,1.1348,1.1751,1.2153,1.2516,1.287,1.3176,1.3514,1.3796,1.4102,1.4392,1.465,1.494,1.5197,1.5463,1.5753,1.5987,1.6277,1.6534,1.6816,1.7058,1.734,1.7622,1.7912,1.8169,1.8451,1.8717,1.9023,1.9281,1.9546,1.9812,2.0094,2.0336,2.0626,2.0859,2.1077,2.1342,2.16,2.1866,2.2099,2.2357
0.5863,0.6322,0.6797,0.7296,0.7868,0.844,0.8939,0.9342,0.989,1.0373,1.0872,1.1323,1.1726,1.2104,1.2491,1.2845,1.3183,1.3473,1.3779,1.4085,1.4351,1.4641,1.4923,1.5164,1.5446,1.5704,1.5986,1.6203,1.6517,1.6775,1.7041,1.7299,1.7589,1.787,1.8136,1.8418,1.866,1.8998,1.9256,1.9521,1.9779,2.0045,2.0311,2.0568,2.0786,2.1052,2.1317,2.1551,2.1817,2.2058,2.2308
0.5815,0.6338,0.6797,0.7248,0.782,0.8392,0.8891,0.9318,0.9842,1.0341,1.0816,1.1267,1.1718,1.2081,1.2459,1.2822,1.3152,1.3458,1.3764,1.4078,1.4344,1.4626,1.4916,1.5173,1.5407,1.5721,1.5955,1.622,1.6486,1.6792,1.7034,1.7267,1.7557,1.7863,1.8129,1.8411,1.8701,1.8935,1.9249,1.9514,1.9748,2.0038,2.0279,2.0537,2.0779,2.1045,2.131,2.1544,2.181,2.2051,2.2309
0.5815,0.6298,0.6749,0.7224,0.7804,0.8352,0.8876,0.9278,0.9826,1.0293,1.08,1.1251,1.1678,1.2057,1.2443,1.2798,1.3104,1.3418,1.3724,1.4038,1.432,1.461,1.4867,1.5125,1.5391,1.5681,1.5914,1.6204,1.6494,1.6752,1.6969,1.7275,1.7565,1.7823,1.8113,1.8395,1.8636,1.8975,1.9257,1.9498,1.9756,1.9997,2.0287,2.0545,2.0755,2.102,2.1278,2.1544,2.1801,2.2043,2.2301
0.5791,0.6266,0.6725,0.7192,0.7764,0.832,0.8843,0.927,0.977,1.0269,1.0792,1.1219,1.1646,1.2025,1.2387,1.2741,1.3055,1.341,1.37,1.4014,1.4296,1.4553,1.4867,1.5109,1.5375,1.5657,1.5922,1.618,1.6422,1.6728,1.6969,1.7211,1.7517,1.7831,1.8065,1.8355,1.862,1.8886,1.9216,1.9458,1.9724,1.9981,2.0271,2.0529,2.0747,2.098,2.1246,2.1512,2.1745,2.1987,2.2252
0.5751,0.6258,0.6685,0.7136,0.7708,0.824,0.8763,0.9222,0.9746,1.0229,1.0729,1.1188,1.1623,1.1977,1.2363,1.2718,1.3056,1.3338,1.3676,1.399,1.4248,1.453,1.482,1.5062,1.5343,1.5609,1.5867,1.6133,1.6423,1.6681,1.6946,1.7212,1.7494,1.7784,1.8042,1.8332,1.8597,1.8879,1.9145,1.9435,1.9677,1.9934,2.0224,2.0482,2.0724,2.0941,2.1223,2.1465,2.1731,2.1964,2.2206
0.5775,0.6274,0.6693,0.7176,0.7772,0.8296,0.8819,0.9222,0.977,1.0253,1.0728,1.1179,1.1631,1.1969,1.2372,1.2734,1.3064,1.3402,1.3708,1.4015,1.428,1.457,1.4852,1.5094,1.536,1.5649,1.5907,1.6173,1.6439,1.6721,1.6962,1.7244,1.7486,1.7776,1.8058,1.8347,1.8637,1.8903,1.9185,1.9451,1.9709,1.999,2.0256,2.0522,2.0756,2.0997,2.1263,2.1496,2.1762,2.1972,2.2237
0.5719,0.6194,0.6629,0.7104,0.7676,0.8224,0.8723,0.9158,0.9706,1.0205,1.0688,1.1139,1.1574,1.1953,1.2331,1.267,1.3032,1.3338,1.3652,1.3958,1.4248,1.4506,1.4788,1.503,1.5312,1.5577,1.5835,1.6101,1.6383,1.6673,1.6906,1.7172,1.7438,1.7744,1.7986,1.8276,1.8557,1.8847,1.9105,1.9371,1.9653,1.9919,2.0176,2.0442,2.0652,2.0917,2.1183,2.1417,2.1683,2.1916,2.2158
0.5695,0.617,0.6597,0.708,0.7652,0.8079,0.8707,0.9134,0.9657,1.0157,1.0656,1.1115,1.1542,1.192,1.2307,1.2661,1.2992,1.3298,1.3636,1.3918,1.4208,1.449,1.4755,1.5021,1.5279,1.5569,1.5827,1.6092,1.6374,1.664,1.6898,1.7115,1.7421,1.7735,1.7993,1.8259,1.8517,1.8847,1.9105,1.937,1.9612,1.9902,2.016,2.0425,2.0635,2.09,2.1158,2.1424,2.1658,2.1891,2.2157
0.563,0.6129,0.658,0.7031,0.7603,0.8151,0.8626,0.9077,0.9601,1.0084,1.0607,1.1058,1.1493,1.1848,1.2259,1.2613,1.2943,1.3257,1.3596,1.3877,1.4167,1.4425,1.4707,1.4997,1.5239,1.5521,1.581,1.6052,1.631,1.66,1.6817,1.7107,1.7389,1.7655,1.7945,1.8227,1.8493,1.875,1.908,1.9338,1.958,1.9862,2.0128,2.0393,2.0603,2.0868,2.1126,2.1368,2.1626,2.1867,2.2125
0.5606,0.613,0.6492,0.7016,0.7612,0.8135,0.8634,0.9069,0.9617,1.0092,1.0567,1.1067,1.1494,1.1856,1.2235,1.2597,1.2951,1.3241,1.3547,1.3886,1.4143,1.4433,1.4691,1.4981,1.5239,1.5529,1.577,1.6028,1.631,1.6584,1.6841,1.7107,1.7389,1.7679,1.7937,1.8227,1.846,1.8726,1.9056,1.9322,1.9556,1.9846,2.0103,2.0369,2.0578,2.0836,2.1102,2.1344,2.1601,2.1843,2.2093
0.5614,0.6065,0.6492,0.6991,0.7587,0.8134,0.861,0.9061,0.9608,1.0059,1.0583,1.1018,1.1469,1.1855,1.2234,1.2596,1.2927,1.3241,1.3579,1.3861,1.4151,1.4409,1.4723,1.498,1.5222,1.5512,1.577,1.6035,1.6325,1.6583,1.6825,1.7107,1.7372,1.7678,1.792,1.821,1.8476,1.8733,1.9072,1.9305,1.9571,1.9829,2.0094,2.0384,2.0618,2.0835,2.1093,2.1359,2.16,2.181,2.2092
