0.2711
0.3021
0.3401
0.3801
0.4321
0.4801
0.5461
0.6101
0.6791
0.7421
0.8072
0.8752
0.9332
0.9892
1.0422
1.0902
1.1402
1.1832
1.2242
1.2603
1.3003
1.3323
1.3623
1.3923
1.4223
1.4513
1.4763
1.5023
1.5243
1.5513
1.5753
1.5953
1.6183
1.6403
1.6613
1.6813
1.7033
1.7243
1.7463
1.7664
1.7854
1.8074
1.8274
1.8474
1.8684
1.8894
1.9124
1.9324
1.9544
1.9764
1.9954
