0.0027
0.0053
0.0067
0.0093
0.012
0.0133
0.016
0.02
0.0227
0.0253
0.028
0.032
0.036
0.04
0.0453
0.0507
0.064
0.0866
0.1306
0.1613
0.224
0.2559
0.3053
0.3506
0.4132
0.5132
0.5932
0.6785
0.7825
0.8625
0.9318
0.9971
1.0571
1.1131
1.1744
1.2197
1.2637
1.301
1.3384
1.3677
1.4063
1.437
1.4703
1.501
1.529
1.557
1.577
1.605
1.6276
1.6463
1.665
