0.04506
0.05168
0.0617
0.07688
0.09671
0.12008
0.14874
0.17886
0.21089
0.24449
0.28268
0.32279
0.36981
0.42573
0.4811
0.54372
0.60627
0.67016
0.73407
0.79946
0.86343
0.91852
0.97262
1.02647
1.07516
1.11917
1.15941
1.20014
1.23563
1.26918
1.30134
1.33504
1.36519
1.39392
1.42239
1.45257
1.4808
1.5092
1.53778
1.56605
1.59469
1.62517
1.65537
1.68402
1.71609
1.7467
1.77708
1.81067
1.84378
1.87567
1.9076
